品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
华为（HUAWEI）,5X,1399.00,2015年,10月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10014481426.html,荣耀 畅玩5X 4G手机 双卡双待 落日金 增强全网通版(3G RAM+16G ROM) 标配,能良数码旗舰店,4740
华为（HUAWEI）,5X,1099.00,2015年,10月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10016206602.html,华为(HUAWEI) 荣耀 畅玩5X 4G手机 破晓银 移动4G版(2G RAM+16G ROM)标配,佳沪数码手机旗舰店,6931
华为（HUAWEI）,P9,3688.00,2016年,4月,安卓（Android）,Android 6.0,海思,,,,64GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",1200万像素,800万像素,http://item.jd.com/10313517639.html,华为p9 移动联通电信4G手机 双卡双待 智能华为手机 琥珀金 P9 (4G RAM+64G ROM)标配版,中恒国信手机旗舰店,269
华为（HUAWEI）,G7 Plus,1688.00,2015年,10月,EMUI 3.1（兼容 Android 5.1）,EMUI 3.1（兼容 Android 5.1）,Qualcomm 骁龙,MSM8939,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,1920×1080（FHD）,1300万像素,500万像素,http://item.jd.com/2035589.html,华为 G7 Plus 香槟银 移动4G手机 双卡双待,华为官方旗舰店,21030
华为（HUAWEI）,C199S,899.00,2015年,3月,Android 4.4+EMUI 3.0,Android 4.4+EMUI 3.0,Qualcomm骁龙MSM8939,MSM8939,八核,Adreno 405 GPU,16GB ROM,2GB RAM,32GB,5.5英寸,1280×720（HD）,1300万像素,500万像素,http://item.jd.com/1592284.html,华为 麦芒3S C199S 白金 电信4G手机 双卡双待,华为官方旗舰店,6440
华为（HUAWEI）,mate8,3699.00,2015年,11月,安卓（Android）,其他,其他,,,,其它,,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10053008266.html,华为 HUAWEI Mate8 双卡双待双通手机 香槟金 全网通版(4G RAM+64G ROM)标配,佳沪数码手机旗舰店,2750
华为（HUAWEI）,P8max,2159.00,2015年,6月,安卓（Android）,Android 4.1,海思,,八核,,其它,3GB RAM,128GB,6.0英寸以上,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10081052817.html,华为（HUAWEI）P8max  移动联通双4G手机 双卡双待 日晖金 (3GB RAM+32GB ROM)标配,佳沪数码手机旗舰店,485
华为（HUAWEI）,PLK-AL10,1999.00,2015年7月,,,华为 EMUI 3.1（兼容 Android 5.0）,Hisilicon,Kirin 935,八核,Mali T628 MP4,64GB,3GB,128GB,5.2英寸,1920 x 1080像素,2000万像素堆栈式（第三代BSI）摄像头，支持PDAF相位检测快速对焦，蓝宝石保护镜片，6P镜头组，F2.0光圈,800万像素，背照式摄像头，F2.4光圈，固定焦距,http://item.jd.com/1737383.html,【联通赠费版】荣耀 7 (PLK-AL10) 3GB+64GB内存版 荣耀金 移动联通电信4G手机 双卡双待双通,,978
,P9,3688.00,2016年,4月,安卓（Android）,Emotion UI,海思,,八核,,64GB ROM,4GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1200万像素,800万像素,http://item.jd.com/10320363255.html,华为HUAWEI华为P9全网通双卡双待4G手机 琥珀金 全网通(4G RAM+64G ROM),谷高数码手机专营店,83
华为（HUAWEI）,4a,649.00,2015年,7月,,Emotion UI,其他,,,,8GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/1691493343.html,华为 荣耀4A 双卡双待 4G手机 白色 移动4G版 标配,佳沪数码手机旗舰店,15230
华为（HUAWEI）,Mate S 臻享版,2999.00,2015年,10月,华为 EMUI 3.1（兼容 Android 5.1）,华为 EMUI 3.1（兼容 Android 5.1）,麒麟935,麒麟935,4核A53 2.2 GHz+4核A53 1.5 GHz+微智核,,32GB ROM,3GB RAM,128GB,5.5英寸,FHD 1920 x 1080,1300万像素,800万像素,http://item.jd.com/2471202.html,华为 Mate S 臻享版 32GB 极昼金 移动联通4G手机 双卡双待,华为官方旗舰店,4073
华为（HUAWEI）,4C,799.00,2015年,,安卓（Android）,Android ,其他,,八核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1744306672.html,华为 荣耀畅玩4C 双卡双待4G手机 白色 移动4G增强版(16G ROM) 标配,佳沪数码手机旗舰店,18005
华为（HUAWEI）,P9,3688.00,2016年,4月,安卓（Android）,Emotion UI,海思,,八核,,64GB ROM,4GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10313870267.html,华为 P9 移动联通电信4G智能手机 双卡双待 琥珀金 全网通高配版(4G RAM+64G ROM)标配,鹏路网络手机专营店,93
华为（HUAWEI）,P9,3988.00,2016年,4月,安卓（Android）,Android 6.0,海思,,八核,,64GB ROM,4GB RAM,128GB,其它,"1920×1080(FHD,1080P)",1200万像素,800万像素,http://item.jd.com/10316402301.html,华为P9 全网通4G手机 金色 P9 Plus(4GB+64GB)标配,佳沪数码手机旗舰店,161
