品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
魅族（MEIZU）,note3,1139.00,2016年,4月,安卓（Android）,Android ,联发科（MTK),,八核,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10255710863.html,魅族 魅蓝note3 4G手机 双卡双待 全网通 银白色 标配版(2G RAM+16G ROM),爱优创杰手机专营店,304
,MeilanNote3,1199.00,2016年,4月,安卓（Android）,Flyme os,联发科（MTK),,八核,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10246656545.html,魅族MEIZU魅蓝note3手机全网通4G手机 银白色 标配版(2GRAM+16GROM),谷高数码手机专营店,274
,note3,1139.00,2016年,,安卓（Android）,Android ,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10254095303.html,魅族(MEIZU) 魅蓝note3 全网通 4G手机 银白色 标配版(2G RAM+16G ROM),新松联手机专营店,641
魅族（MEIZU）,魅蓝 note2,799.00,2015,,,Flyme 4.5（基于Android 5.1）,联发科（MTK),MT6753,八核,Mali 720 MP3 \/450MHz,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1890725.html,魅族 魅蓝note2 16GB 白色 电信4G手机 双卡双待,魅族手机旗舰店,24129
魅族（MEIZU）,Meilannote2,879.00,2015年,,安卓（Android）,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1603366150.html,魅族 魅蓝note2  双卡双待手机 白色 移动联通双4G版 16G标配,佳沪数码手机旗舰店,10281
魅族（MEIZU）,metal,1199.00,2015年,10月,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10014548535.html,魅族(MEIZU) 魅蓝metal 4G手机 双卡双待 白色 移动/联通4G 32G 标配,能良数码旗舰店,6790
魅族（MEIZU）,PRO6,2799.00,2016年,,,Android ,联发科（MTK),,十核,,其它,,,5.2英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10318596701.html,魅族(MEIZU) PRO6 4G手机 双卡双待 银白 全网通(4G RAM+32G ROM) 标配,能良数码旗舰店,46
,NOTE2,866.00,2015年,,安卓（Android）,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10051863226.html,魅族 魅蓝note2 16GB 双卡双待手机 白色 移动联通双4G版 标配,爱优创杰手机专营店,1251
魅族（MEIZU）,魅蓝 note2,699.00,2015,,,Flyme 4.5（基于Android 5.1）,联发科（MTK),MT6753,八核,Mali 720 MP3 \/450MHz,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1767971.html,【联通赠费版】魅族 魅蓝note2 16GB 蓝色 移动联通双4G手机 双卡双待,,224
,note3,1169.00,2016年,,,其他,其他,,,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10253606208.html,魅族（MEIZU） 魅蓝note3 全网通 手机 银白 标配版(2G RAM+16G ROM)标配,中恒国信手机旗舰店,676
魅族（MEIZU）,ML2,645.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10075754640.html,魅族 魅蓝2 双卡双待手机 蓝色 电信4G版标配,爱优创杰手机专营店,940
魅族（MEIZU）,MX5,1699.00,2015年,,安卓（Android）,Flyme os,联发科（MTK),,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10279886811.html,魅族 MX5 双卡双待手机 金色 新品 MX5e 双4G青春版 32G,佳沪数码手机旗舰店,4873
魅族（MEIZU）,魅蓝note3,999.00,2016年,4月,,Flyme 5.1 (基于Android L),联发科（MTK),Helio P10,八核,Mali-T860 550MHz,16GB ROM,2GB LPDDR3 833MHz,,5.5英寸,1920×1080（16：9）,1300万像素,500万像素,http://item.jd.com/2640715.html,【移动老用户购机】魅族 魅蓝note3 16GB 全网通 银色 移动联通电信4G手机 双卡双待,中国移动官方旗舰店,119
魅族（MEIZU）,note,719.00,2015年,,安卓（Android）,Flyme os,联发科（MTK),MT6752,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10003910812.html,魅族 魅蓝note  双卡双待4G手机（16GROM） 绿色 移动4G,中恒国信手机旗舰店,460
魅族（MEIZU）,MX5,1499.00,2015年,,,Android ,联发科（MTK),,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10101983826.html,魅族 MX5 双卡双待手机 银白 移动联通双4G版(16GB ROM)标配版,牧申数码专营店,953
,note2,866.00,2015年,,,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10270453389.html,魅族MEIZU魅蓝note2双卡双待手机 白色 移动联通双4G版 16G ROM,谷高数码手机专营店,74
魅族（MEIZU）,metal,1028.00,2015年,10月,,其他,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10013777857.html,魅族（MEIZU) 魅蓝metal 双卡双待 4G 智能 手机 金色 移动联通双4G(2G RAM+16G ROM)标配,中恒国信手机旗舰店,3038
魅族（MEIZU）,PRO6,2799.00,2016年,4月,安卓（Android）,Flyme os,联发科（MTK),,,,32GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",2116万像素,500万像素,http://item.jd.com/10318898507.html,魅族 PRO6 双卡双待4G手机 银白 全网通(4GB+32GB)标配,佳沪数码手机旗舰店,31
魅族（MEIZU）,metal,1199.00,2015年,10月,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,,,其它,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10016180821.html,魅族(MEIZU) 魅蓝metal 4G手机 双卡双待 金色 移动联通双4G高配版(32G ROM)标配,佳沪数码手机旗舰店,5007
魅族（MEIZU）,note2,868.00,2015年,,,Flyme os,联发科（MTK),,八核,,其它,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10051748231.html,魅族 魅蓝note2 双卡双待4G手机 白色 移动联通双4G版(16G ROM) 标配,牧申数码专营店,829
魅族（MEIZU）,metal,1199.00,2015年,,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10168579770.html,魅族 魅蓝metal 4G智能手机 双卡双待 金色 移动联通双4G 32G高配版,鹏路网络手机专营店,183
魅族（MEIZU）,metal,999.00,2015年,,安卓（Android）,Flyme powered by YunOS,联发科（MTK),,,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10056807712.html,魅族(MEIZU) 魅蓝metal 4G手机 双卡双待 金色 移动联通双4G标准版(16G ROM)标配,爱优创杰手机专营店,488
魅族（MEIZU）,PRO5,2799.00,2015年,10月,,Flyme 4.5（基于Android 5.1）,三星Exynos,Exynos7420,八核,Mali T760 图形处理器,64GB ROM,4GB RAM,,5.7英寸,1920×1080（16：9）,2116万像素,500万像素,http://item.jd.com/2695532.html,【联通赠费版】魅族 PRO5 64GB 金色 移动联通双4G手机 双卡双待,,29
魅族（MEIZU）,MX5,1549.00,2015年,,安卓（Android）,Android 5.0,其他,,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",2070万像素,500万像素,http://item.jd.com/1630949520.html,魅族 MX5 双卡双待 4G 智能 手机 银白 移动联通双4G(16G ROM),中恒国信手机旗舰店,3459
魅族（MEIZU）,MX5,1699.00,2015年,,,Flyme os,联发科（MTK),,八核,,其它,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",2070万像素,500万像素,http://item.jd.com/10240066341.html,魅族MEIZU MX5双卡双待手机 金色 MX5e 移动联通双4G青春版 (32G ROM),谷高数码手机专营店,38
魅族（MEIZU）,MEIZU,799.00,2015年,,,Android ,联发科（MTK),,四核,,其它,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10123125982.html,魅族 魅蓝2 16GB 双卡双待手机 白色 移动4G版,牧申数码专营店,1777
魅族（MEIZU）,魅蓝metal,899.00,2015年,11月,,Flyme 5 powered by YunOS,联发科（MTK),Helio X10,八核,G6200 550MHz,16GB ROM,2GB LPDDR3 内存,,5.5英寸,1920×1080（16：9）,1300万像素,500万像素,http://item.jd.com/2293226.html,【联通赠费版】魅族 魅蓝metal 16GB 白色 移动联通双4G手机 双卡双待,,184
魅族（MEIZU）,1,999.00,2015年,10月,安卓（Android）,Android ,联发科（MTK),,八核,,其它,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10206428547.html,魅族（MEIZU) 魅蓝metal 双卡双待 4G 智能 手机 金色 移动联通双4G标准版(16G ROM),新松联手机专营店,390
魅族（MEIZU）,metal,999.00,2015年,10月,安卓（Android）,Flyme os,其他,,,,其它,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10011594917.html,魅族 魅蓝metal 双卡双待手机 金色 移动联通双4G标准版(16G ROM)标配,河北启迪手机专营店,1480
,PRO6,2799.00,2016年,4月,安卓（Android）,Flyme os,其他,,,,32GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/1955687160.html,全球购 亚太版 Meizu/魅族 PRO 6 月光银 32GB 标配 质保180天只换新+官方保修一年,GIT通讯数码旗舰店,13
魅族（MEIZU）,qita,829.00,2015年,,,Flyme os,联发科（MTK),,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1743605272.html,魅族 魅蓝2 16GB 双卡双待手机 白色 移动/联通 4G (公开版 双4G)  标配,能良数码旗舰店,3419
魅族（MEIZU）,note,799.00,2014年,,安卓（Android）,Flyme os,其他,,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10242983812.html,魅族 魅蓝note 双卡双待 绿色 移动4G版(32G ROM),佳沪数码手机旗舰店,2179
魅族（MEIZU）,note2,866.00,2015年,,,Flyme os,联发科（MTK),,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10031968892.html,魅族魅蓝note2  双卡双待 4G 智能 手机 白色  (移动联通双4G) (16G ROM),中恒国信手机旗舰店,3976
