品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
中兴（ZTE）,CV19,249.00,2015年,,,其他,其他,,,,32MB,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10154908330.html,中兴（ZTE）ZTE-C CV19电信2G老人手机 黑色,顶魁手机专营店,276
,Q529T,488.00,2015年,,,Andriod 5.1,联发科（MTK),,四核,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10238113550.html,中兴远航3 Q529T 移动4G手机 双卡双待 金色,天探手机专营店,26
中兴（ZTE）,B2015,1699.00,2015年,,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10203767884.html,中兴(ZTE) AXON天机mini B2015 移动联通电信4G（电信版）  双卡双待 华尔金 电信版,上海迪旺数码专营店,20
中兴（ZTE）,S291,999.00,2014年,,安卓（Android）,Android 4.3,Qualcomm 骁龙,,,,16GB ROM,2GB RAM,32GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,200万像素,http://item.jd.com/10138383537.html,中兴 天机 GRAND SII (S291) 移动联通4G手机 多如意老人智能手机 钛金灰,多如意数码专营店,19
中兴（ZTE）,L788,269.00,2016年,4月,,其他,其他,,,,32MB,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/10295321830.html,中兴（ZTE）L788  移动/联通2G 老人手机 红色 老年版,中兴一鼎轩专卖店,60
﻿中兴（ZTE）,Q529T,485.00,2015年,,安卓（Android）,Android ,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10114286543.html,中兴 远航3 Q529T 移动4G 双卡双待手机 金色,上海迪旺数码专营店,164
中兴（ZTE）,U288G,228.00,2015年,7月,,其他,其他,,,,32MB,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1681029677.html,中兴（ZTE）U288G 移动/联通2G 老人手机 黑色,东旭优品手机专营店,3148
中兴（ZTE）,L530G,199.00,2009年,,,无,其他,,,,无,,8GB,2.3英寸,240*320,不支持,不支持,http://item.jd.com/1626434508.html,中兴（ZTE）L530G 移动/联通2G 老人手机 红色 老年版,诚信精品惠手机专营店,2909
,G720T,599.00,2015年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8939,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10326442760.html,中兴星星2号 (G720T) 移动4G 双卡双待手机 黑色,天探手机专营店,4
中兴（ZTE）,v16,258.00,2015年,3月,,无,Qualcomm 骁龙,,,,128MB ROM,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10061394147.html,中兴(ZTE) ZTE-C V16电信2G老人手机 黑色,南极星手机专营店,422
中兴（ZTE）,L688,188.00,2016年,1月,,无,其他,,,,32MB,32MB RAM,16GB,2.2英寸,其它,30万像素,不支持,http://item.jd.com/10111733551.html,中兴（ZTE）L688 移动/联通2G直板 老人手机老年版 红色,多如意数码专营店,894
中兴（ZTE）,3C,356.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,其它,1GB RAM,32GB,5.0英寸,480×854,500万像素,200万像素,http://item.jd.com/10040406110.html,中兴(ZTE) 威武3C  双卡双待 前黑后白 移动4G手机,牧申数码专营店,128
中兴（ZTE）,A910,1299.00,2016年,5月,安卓（Android）,Android ,联发科（MTK),MT6735,四核,Mali-T720,16GB ROM,2GB RAM,128GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/2758795.html,中兴（ZTE）A910 铂雅银 移动联通电信4G （电信定制）,中兴手机旗舰店,2
中兴（ZTE）,L588,299.00,2015年,,,无,其他,,,,其它,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1726922504.html,中兴（ZTE）L588 移动/联通2G  翻盖老人手机 红色,诚信精品惠手机专营店,333
中兴（ZTE）,L580,238.00,2015年,1月,,无,其他,,,,32MB,,16GB,2.3英寸,240*320,30万像素,不支持,http://item.jd.com/1447566799.html,中兴（ZTE）L580  移动/联通2G 老人手机 红色,ZTE中兴手机专营店,4217
,N928DT,409.00,2015年,,,其他,Qualcomm 骁龙,,,,8GB ROM,1GB RAM,32GB,5.0英寸,480×854,500万像素,200万像素,http://item.jd.com/1777345866.html,中兴(N928DT) 威武3C 移动4G双卡双待智能手机V5 前黑后白,卓瓦手机专营店,81
中兴（ZTE）,G720C,658.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10209516465.html,中兴(ZTE) 星星2号(G720C) 电信 4G手机 双卡双待 智尚白 电信版(2G RAM+16G ROM) 标配,能良数码旗舰店,9
中兴（ZTE）,Q801U,399.00,2015年,9月,安卓（Android）,Android 4.3,Qualcomm 骁龙,,四核,,4GB ROM,1GB RAM,,5.0英寸,960×540(QHD),500万像素,30万像素,http://item.jd.com/1781606876.html,中兴 Q801U 联通4G手机 极地白,优爱特手机专营店,225
中兴（ZTE）,3c,848.00,2015年,7月,安卓（Android）,,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1804825824.html,中兴威武3 尊享版 全网通 4G 智能 手机 (16G ROM) (香槟金) 标配版,中恒国信手机旗舰店,203
