品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
小米（MI）,MI5,2099.00,2016年,,,Android ,Qualcomm 骁龙,,,,32GB ROM,3GB RAM,,5.1英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10137515179.html,小米(MI) 小米5 全网通4G手机 双卡双待 白色 标准版(3G RAM+32G ROM)标配,爱优创杰手机专营店,284
小米（MI）,小米Max,1499.00,2016年,5月,,MIUI,Qualcomm 骁龙,骁龙650,六核,Adreno 510 600MHz,32GB ROM,3GB RAM,128GB,6.44英寸,"1920×1080(FHD,1080P)",1600万像素,500万像素,http://item.jd.com/2914954.html,【北京移动购机送费】小米 Max 全网通 标准版 3GB内存 32GB ROM 金色 移动联通电信4G手机,,9
小米（MI）,MInote,699.00,2014年,,安卓（Android）,Android 4.1,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10089581713.html,小米（MI）红米note 双卡双待手机 白色 电信4G标准版 8G ROM+1G RAM,爱优创杰手机专营店,128
小米（MI）,MI3,809.00,2016年,1月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10112010469.html,小米（MI）红米3 双卡双待手机 时尚金 全网通标准版(2GRAM+16GROM),新松联手机专营店,1679
小米（MI）,MI,799.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/1744154843.html,小米（MI）小米4（2RAM）4G手机 特别版白色 电信2G RAM+16G ROM)标配,河北启迪手机专营店,648
小米（MI）,MI,1999.00,2015年,5月,安卓（Android）,XIAOMI MIUI V5,Qualcomm 骁龙,,八核,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1300万像素,400万像素,http://item.jd.com/1703781310.html,小米（MI）小米Note 顶配版 4G 手机  64G顶配 香槟金 移动联通双4G(4G RAM+64G ROM标配,中恒国信手机旗舰店,970
小米（MI）,MI3,809.00,2016年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10112040229.html,小米（MI）红米3 双卡双待手机 时尚金色 全网通(2G RAM+16G ROM),爱优创杰手机专营店,741
小米（MI）,4c,1099.00,2015年,,安卓（Android）,其他,Qualcomm 骁龙,,,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1755928771.html,小米4c 4G 双卡双待 智能 手机 白色 全网通标准版 (2G RAM+16G ROM)标配,中恒国信手机旗舰店,1550
,2,629.00,2015年,,,其他,Qualcomm 骁龙,,,,16GB ROM,2GB RAM,,4.7英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10321335252.html,小米MI红米2 白色 联通4G增强版(16G ROM),谷高数码手机专营店,145
小米（MI）,4C,1339.00,2015年,9月,安卓（Android）,Android ,Qualcomm 骁龙,,,,16GB ROM,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1755284919.html,小米（MI）4C 双卡双待手机 白色 全网通高配版(3G RAM+32G ROM) 标配,佳沪数码手机旗舰店,2412
