品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,NewmanV5,79.00,2015年,,,其他,其他,,,,32MB,64MB RAM,4GB,1.8英寸,240*320,30万像素,不支持,http://item.jd.com/1501090470.html,纽曼 （Newman） V5 移动/联通2G直板老人手机 金色,吉家祥园手机专营店,1941
纽曼（Newsmy）,C360,168.00,2015年,,,无,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1592851259.html,纽曼 （Newman）C360 电信2G 直板老人手机 金色,吉家祥园手机专营店,665
纽曼（Newsmy）,F516,268.00,2015年,10月,,其他,联发科（MTK),,,,其它,,,2.8英寸,240*320,30万像素,不支持,http://item.jd.com/10129834642.html,纽曼（Newman）F516 电信 天翼 翻盖老人手机 金色,多如意数码专营店,23
,D618,89.00,2015年,8月,,无,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1705462694.html,纽曼(Newman) D618 移动/联通2G 老人手机 金色,优星伟业手机专营店,271
纽曼（Newsmy）,F516,265.00,2015年,,,无,其他,,,,无,,,2.8英寸,240*320,30万像素,不支持,http://item.jd.com/10017513557.html,纽曼F516 电信2G翻盖老人手机 红色,优星伟业手机专营店,113
纽曼（Newsmy）,F516,268.00,2015年,,,无,其他,,,,其它,,,2.8英寸,240*320,30万像素,不支持,http://item.jd.com/10150757957.html,纽曼（Newman）F516 电信 翻盖 老人手机 黑色,旭永数码专营店,11
,V9,198.00,2015年,,,其他,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10089638207.html,纽曼 （Newman） V9 移动/联通2G 翻盖老人手机 黑金,纽曼异维专卖店,131
纽曼（Newsmy）,,139.00,2016年,,,无,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10113657560.html,纽曼 （Newman）M560 移动/联通2G老人手机 双卡双待 白色,天探手机专营店,68
纽曼（Newsmy）,v9,198.00,2015年,,,无,其他,,,,无,,2GB,4英寸以下,240*320以下,30万像素,不支持,http://item.jd.com/1785318647.html,纽曼 （Newman）V9 移动/联通2G手机 翻盖手机 老人手机 咖啡金,关爱心数码专营店,75
纽曼（Newsmy）,W2018,356.00,2015年,12月,,其他,其他,,,,其它,,8GB,3.5英寸,其它,130万以下 ,不支持,http://item.jd.com/10112526863.html,纽曼W2018 移动联通2G翻盖老人手机 蓝金色,笑笑手机专营店,75
纽曼（Newsmy）,L8,269.00,2015年,10月,,其他,其他,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10201727223.html,纽曼（Newman）L8 移动/联通功能机 三防老人手机 迷彩色 移动联通-双卡版,久汇手机专营店,7
,,198.00,2015年,,,无,其他,,,,无,,,1.54 英寸,128×128,不支持,不支持,http://item.jd.com/10098164811.html,纽曼（Newman）D1 移动/联通2G 卡片手机 金色,优星伟业手机专营店,27
﻿,,168.00,2015年,,,无,其他,,,,无,,,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/1639446429.html,纽曼（Newman）C360 电信2G 老人手机 金色,优星伟业手机专营店,984
