品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
小米（MI）,5,2949.00,2016年,2月,安卓（Android）,其他,Qualcomm 骁龙,,四核,,其它,,,5.15英寸,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10136675577.html,小米（MI）小米5 全网通4G手机 双卡双待 白色 尊享版(4G RAM+128G ROM)标配,河北启迪手机专营店,1152
小米（MI）,XIAOMI5,2949.00,2016年,,安卓（Android）,其他,Qualcomm 骁龙,,,,其它,,,其它,"1920×1080(FHD,1080P)",1600万像素,400万像素,http://item.jd.com/10136454797.html,小米(MI) 小米5 全网通4G手机 双卡双待 白色 尊享版(4G RAM+128G ROM)标配,佳沪数码手机旗舰店,1629
小米（MI）,MI,849.00,2016年,,,其他,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10111241383.html,小米3 红米3 手机 时尚金色 全网通(2G RAM+16G ROM)标配,中恒国信手机旗舰店,8344
小米（MI）,HONGMI3,829.00,2016年,1月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10213150173.html,小米3  红米3 手机 时尚金色 移动4G版(2G RAM+16G ROM)标配,佳沪数码手机旗舰店,4578
小米（MI）,3,799.00,2016年,1月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10207490201.html,小米（MI）红米3 4G手机 双卡双待 时尚银白 移动4G版((2G RAM+16G ROM)标配,河北启迪手机专营店,5298
小米（MI）,小米note,1599.00,2015年,,安卓（Android）,MIUI 6系统，支持Android 4.4,Qualcomm 骁龙,骁龙801,四核,,16GB ROM,3GB RAM,,5.7英寸,1920×1080,1300万像素,400万像素,http://item.jd.com/2524875.html,小米Note 全网通 电信合约版 白色 移动联通电信4G手机 双卡双待 不含合约计划,,397
小米（MI）,Note3,999.00,2015年,11月,安卓（Android）,Android ,其他,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",其他,500万像素,http://item.jd.com/10049010499.html,小米（MI）红米Note3 4G手机 双卡双待 金色 移动联通双4G(2G RAM+16G ROM)标配,河北启迪手机专营店,15979
小米（MI）,MI4c,1339.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10057368516.html,小米（MI）4C  双卡双待手机 白色 全网通高配版(3G RAM+32G),爱优创杰手机专营店,222
小米（MI）,note3,999.00,2015年,11月,安卓（Android）,Android ,其他,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10078327904.html,小米 红米note3 双卡双待手机 金色 公开标准版(2G RAM+16G ROM)标配,新松联手机专营店,7079
小米（MI）,小米手机 5,1999.00,2016年,,,MIUI,Qualcomm 骁龙,骁龙820,,,32GB ROM,3GB RAM,,5.15英寸,1920 x 1080 分辨率,1600万像素,400万像素,http://item.jd.com/2423882.html,【联通赠费版】小米 5 全网通标准版 3GB内存 32GB ROM 白色 移动联通电信4G手机,,352
小米（MI）,4C,1339.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,其它,,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1755087761.html,小米（MI）4C 4G手机 双卡双待 白色 全网通高配版(3G RAM+32G ROM)标配,能良数码旗舰店,3697
小米（MI）,小米手机 5,1999.00,2016年,,,MIUI,Qualcomm 骁龙,骁龙820,,,32GB ROM,3GB RAM,,5.15英寸,1920 x 1080 分辨率,1600万像素,400万像素,http://item.jd.com/2424997.html,【电信赠费版】小米 5 全网通标准版 3GB内存 32GB ROM 白色 移动联通电信4G手机,,257
