品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
vivo,Xplay5,4288.00,2016年,5月,安卓（Android）,Android 6.0,Qualcomm 骁龙,,四核,,128GB ROM,6GB RAM,,5.43 英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/10277752191.html,vivo Xplay5 旗舰版 全网通 6GB+128GB 移动联通电信4G手机 双卡双待 香槟金,vivo手机旗舰店,1814
vivo,X6S,2498.00,2016年,4月,安卓（Android）,Android 5.1,Qualcomm 骁龙,MSM8976,八核,,64GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10183487366.html,vivo X6S 全网通 4GB+64GB 移动联通电信4G手机  双卡双待 金色,vivo手机旗舰店,10469
vivo,X6SPlus,2798.00,2016年,4月,安卓（Android）,Android 5.1,Qualcomm 骁龙,MSM8976,八核,,64GB ROM,4GB RAM,,5.7英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10183556899.html,vivo X6SPlus 全网通 4GB+64GB 移动联通电信4G手机 双卡双待 金色,vivo手机旗舰店,3379
vivo,Xplay5,3698.00,2016年,3月,安卓（Android）,其他,Qualcomm 骁龙,MSM8976,八核,,128GB ROM,4GB RAM,,5.43 英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/10150492498.html,vivo Xplay5 全网通 4GB+128GB 移动联通电信4G手机 双卡双待 香槟金,vivo手机旗舰店,10634
vivo,Y51A,1098.00,2015年,12月,安卓（Android）,Android 5.0,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,128GB,5.0英寸,960×540(QHD),800万像素,500万像素,http://item.jd.com/10065238236.html,vivo Y51A 高配版 全网通4G手机 双卡双待 流光白,vivo手机旗舰店,9844
vivo,V3Max,2098.00,2016年,4月,安卓（Android）,Android 5.1,Qualcomm 骁龙,MSM8939,八核,,32GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10277817445.html,vivo V3Max 全网通 移动联通电信4G手机 双卡双待 香槟金,vivo手机旗舰店,1111
vivo,V3,1598.00,2016年,5月,安卓（Android）,Android 5.1,Qualcomm 骁龙,MSM8939,八核,,16GB ROM,3GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10338750962.html,vivo V3   移动4G手机 双卡双待 香槟金,vivo手机旗舰店,260
