品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
海尔（Haier）,M315,149.00,2015年,,,其他,联发科（MTK),,,,无,,,4英寸以下,240*320,30万像素,不支持,http://item.jd.com/1726224954.html,Haier/海尔 M315 移动联通2G  双卡双待老人机手机 黑色,海尔手机旗舰店,104
,,168.00,2015年,,,无,其他,,,,无,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1665104199.html,海尔HG-M512 移动/联通2G老人手机 双卡双待 闪亮银,天探手机专营店,204
海尔（Haier）,M318,198.00,2015年,8月,,其他,其他,,,,其它,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1672464410.html,海尔 (Haier) M318 移动/联通2G 老人手机 双卡双待 钢琴黑 官方标配,亿维联创手机专营店,414
海尔（Haier）,500,99.00,2015年,,,无,其他,,,,64MB ROM,,8GB,2.4英寸,240*320,130万以下 ,不支持,http://item.jd.com/1522148629.html,海尔（Haier）M500 双卡双待老人手机 备用机 蓝色,欧霖爵手机专营店,163
,M318,198.00,2015年,,,无,其他,,,,64MB ROM,,,4英寸以下,240*320,30万像素,其它,http://item.jd.com/1686139278.html,海尔M318 移动/联通2G 老人女性手机 双卡双待 梦幻紫,建业盛林专营店,133
﻿海尔（Haier）,M680,198.00,2014年,4月,,其他,其他,,,,64MB ROM,64MB RAM,128GB,4英寸以下,240*320,130万以下 ,不支持,http://item.jd.com/1560799868.html,海尔HG-M680 移动/联通2G 三防老人手机 柠檬黄,吉家祥园手机专营店,324
海尔（Haier）,M320,168.00,2015年,7月,,其他,其他,,,,无,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1647748817.html,海尔HG-M320移动/联通2G老人手机 双卡双待 黑色,亿宏星手机专营店,123
,A8,499.00,2014年,,安卓（Android）,Android 4.4,联发科（MTK),MT6582,,,4GB ROM,512MB RAM,,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/1759281879.html,海尔(Haier) A8智能老人手机 老年人大字智能机 安卓老年机 香槟金,东盛海格手机专营店,44
,A210,198.00,2015年,,,无,其他,,,,无,,,2.8英寸,240*320,130万以下 ,不支持,http://item.jd.com/1682031067.html,海尔 HG-A210 移动/联通2G 双卡双待直板按键 老人手机 深海蓝,天探手机专营店,51
海尔（Haier）,M319,198.00,2015年,8月,,无,其他,,,,无,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1710935387.html,海尔 (Haier)  M319 移动/联通2G 老人手机 富贵红,诚信精品惠手机专营店,581
