品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
联想（Lenovo）,K30-E,599.00,2015年,4月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916 64位处理器,四核,ADRENO306图形处理器，主频400MHz,16GB ROM,1GB单通道LPDDR3 533MHz极速内存,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素 自动变焦摄像头,200万像素 固定焦距摄像头,http://item.jd.com/1433349.html,联想 乐檬 K3（K30-E）16G 典雅黄 电信4G手机 双卡双待,联想乐檬官方旗舰店,281607
联想（Lenovo）,A3860,499.00,2015年,7月,安卓（Android）,Android5.1,联发科（MTK),MT6735P 64位处理器,,Mali-T720,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素 自动变焦摄像头,200万像素 固定焦距摄像头,http://item.jd.com/1694854.html,联想(Lenovo) 黄金斗士 A8畅玩（A3860）16GB 深邃黑 移动4G手机 双卡双待,联想手机官方旗舰店,8021
,A3900,399.00,2015年,,,Android 4.4,Marvell,,四核,,8GB ROM,1GB RAM,32GB,5.0英寸,480×854,500万像素,200万像素,http://item.jd.com/10217121730.html,联想(lenovo) A3900  8G  移动4G 双卡双待 智能手机 白色,天探手机专营店,212
联想（Lenovo）,X2-pt5,899.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,16GB ROM,2GB RAM,,5.3英寸,"1920×1080(FHD,1080P)",1300万像素,1300万像素,http://item.jd.com/2120406.html,联想(Lenovo) X2-pt5 香槟金 移动联通4G手机 双卡双待,联想手机官方旗舰店,402
联想（Lenovo）,A396,219.00,2014年,,安卓（Android）,Android 2.3,其他,,四核,,512MB ROM,256MB RAM,32GB,4.0英寸,480×800,200万像素,30万像素,http://item.jd.com/1401447.html,联想(Lenovo) A396 蜜桃粉 联通3G手机,联想手机官方旗舰店,5429
,A808T,499.00,2014年,,安卓（Android）,Android 4.4,联发科（MTK),MT6592,八核,,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10228555350.html,联想(Lenovo) 黄金斗士A8 (A808T) 16G 移动4G手机 珍珠白,天探手机专营店,142
联想（Lenovo）,S90-t,699.00,2015年,,,Android 4.4,Qualcomm 骁龙,高通 骁龙410,四核,Andreo 306,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/1579073.html,联想(Lenovo) 笋尖 S90 (S90-t) 16GB 钛金灰 移动4G手机 双卡双待,联想手机官方旗舰店,4410
,A2580,388.00,2015年,,安卓（Android）,Android 5.0,其他,,四核,,8GB ROM,1GB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/10274245004.html,联想(Lenovo) A2580 电信4G手机 双卡双待 白色,天探手机专营店,35
联想（Lenovo）,X2-TO,599.00,2014年,,安卓（Android）,Android 4.4,MTK 6595m,MTK 6595m,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/1280578.html,联想 (Lenovo) X2-TO 红色 移动4G手机 双卡双待,联想手机官方旗舰店,1914
联想（Lenovo）,A6800,449.00,2015年,,,Android ,其他,,四核,,其它,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10129920224.html,联想 A6800 移动双4G手机 双卡双待 博雅银 移动4G版 8GROM,牧申数码专营店,88
联想（Lenovo）,K31,499.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10237033253.html,联想 乐檬K31-t3 8G 移动4G手机 双卡双待 极地白 标配版,牧申数码专营店,97
联想（Lenovo）,K51c78,1199.00,2015年,11月,安卓（Android）,Android 5.1,联发科（MTK),MT6753,八核,Mali T720-MP3,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/2140248.html,联想 乐檬 X3（K51c78） 16G 珠峰白 移动联通电信4G手机 双卡双待,联想乐檬官方旗舰店,914
联想（Lenovo）,A360e,119.00,2013年,,安卓（Android）,其他,Qualcomm 骁龙,,单核,,512MB ROM,256MB RAM,32GB,4.0英寸,480×800,30万像素,不支持,http://item.jd.com/10073092632.html,联想 A360e 天翼CDMA电信版3G安卓智能手机 融雪白,卓瓦手机专营店,636
Starcall,A360e,119.00,2014年,,,Android ,Qualcomm 骁龙,,,,512MB ROM,,16GB,4.0英寸,480×800,30万像素,不支持,http://item.jd.com/10112683063.html,联想 A360e  电信3G智能手机 黑色,天探手机专营店,436
联想（Lenovo）,K5Note,1099.00,其它,,安卓（Android）,Android ,联发科（MTK),,,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10138560476.html,联想(Lenovo) 乐檬K5 Note 4G手机 双卡双待 炫酷银 移动版(2G RAM+16GROM) 标配,能良数码旗舰店,41
联想（Lenovo）,A2580,376.00,2015年,,,Android ,其他,,四核,,8GB ROM,1GB RAM,32GB,4.5英寸,480×854,500万像素,30万像素,http://item.jd.com/10264843702.html,联想(Lenovo) A2580 电信4G手机 双卡双待 清新白 标配版,牧申数码专营店,43
联想（Lenovo）,A3900,399.00,2015年,,,Android ,Marvell,,,,8GB ROM,1GB RAM,32GB,5.0英寸,480×854,500万像素,200万像素,http://item.jd.com/10274862210.html,联想(lenovo) A3900 移动4G 安卓智能手机 双卡 白色,久汇手机专营店,14
联想（Lenovo）,S8,599.00,2015年,,,Android ,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10064007176.html,联想 黄金斗士S8(A7600) 联通4G手机 双卡双待 珍珠白,牧申数码专营店,52
联想（Lenovo）,K32C36,699.00,其它,,,Android ,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10138580369.html,联想(Lenovo) 乐檬3(K32C36) 4G手机 双卡双待 金色 移动版(2G RAM+16G ROM) 标配,能良数码旗舰店,78
联想（Lenovo）,Z90,899.00,2015年,,,Android ,Qualcomm 骁龙,,八核,,其它,3GB RAM,128GB,5.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10065012922.html,联想 VIBE Shot大拍 Z90 4G手机 珍珠白 移动4G(Z90-3)(3GRAM+16GROM),牧申数码专营店,176
联想（Lenovo）,A916,499.00,2014年,,安卓（Android）,Android ,其他,,八核,,8GB ROM,1GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,200万像素,http://item.jd.com/1219805.html,联想(Lenovo) A916 8GB 星夜黑 联通4G手机 双卡,联想手机官方旗舰店,2823
联想（Lenovo）,Z907,1299.00,2015年,5月,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,其它,3GB RAM,128GB,5.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10080624314.html,联想(Lenovo) Z90-7 VIBE SHOT大拍 4G手机 双卡双待 钛金灰 全网通(32G ROM)标配,能良数码旗舰店,31
联想（Lenovo）,K30,499.00,2014年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10299512239.html,联想 乐檬 K3（K30-E）   全网通电信4G手机 双卡双待 黄色 电信版,优爱特手机专营店,17
,A588T,545.00,2014年,,安卓（Android）,Android 4.4,联发科（MTK),,,,4GB ROM,512MB RAM,32GB,4.0英寸,480×800,500万像素,不支持,http://item.jd.com/10107257965.html,联想 A588T  移动3G 智能老人手机 金色,天探手机专营店,52
联想（Lenovo）,A808T,499.00,2015年,,安卓（Android）,Android ,联发科（MTK),,八核,,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10099060714.html,联想(Lenovo) 黄金斗士A8(A808T) 移动4G手机 珍珠白(16G ROM)标配,能良数码旗舰店,55
联想（Lenovo）,A808T,499.00,2015年,5月,安卓（Android）,Android 4.4,联发科（MTK),MT6592,八核,,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10128943459.html,联想(Lenovo) 黄金斗士A8 (A808T) 8核 移动4G智能手机 珍珠白,久汇手机专营店,26
联想（Lenovo）,A588T,484.00,2014年,,,Android ,联发科（MTK),,四核,,其它,512MB RAM,32GB,4.0英寸,480×800,500万像素,不支持,http://item.jd.com/10066127243.html,联想 A588T 4G 金色 移动3G手机 套装版,牧申数码专营店,80
,A938t,599.00,2015年,,安卓（Android）,Android 4.4,联发科（MTK),MT6752,八核,,8GB ROM,,,6.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10317741260.html,联想(Lenovo) 黄金斗士 Note8 (A938t)   移动4G双卡双待手机 白色,天探手机专营店,13
联想（Lenovo）,K3,599.00,2015年,4月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,16GB ROM,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10015827255.html,联想 K30-E（乐檬 K3）16G  电信4G手机 双卡双待 清晰白,卓瓦手机专营店,47
,A5800,435.00,2015年,,安卓（Android）,Android 4.4,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,480×854,500万像素,200万像素,http://item.jd.com/10168938288.html,联想 A5800-D 移动4G手机 双卡双待 黑色,天探手机专营店,33
联想（Lenovo）,A850+,499.00,2014年,4月,安卓（Android）,Android4.2.2,联发科（MTK),MT6592V,八核,MALI450-MP4,4GB ROM,1GB RAM,32GB,5.5英寸,960×540(QHD),500万像素,30万像素,http://item.jd.com/1143661.html,联想(Lenovo) A850+ 象牙白 联通3G手机 双卡双待,联想手机官方旗舰店,2751
联想（Lenovo）,A808T,499.00,2015年,,,Android ,联发科（MTK),,八核,,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10228191708.html,联想 黄金斗士A8（A808T）16G 移动4G手机 珍珠白,牧申数码专营店,86
联想（Lenovo）,Z903,959.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,其它,3GB RAM,128GB,5.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10063551077.html,联想(Lenovo) Z90-3 移动4G手机 双卡双待 钛金灰,能良数码旗舰店,141
联想（Lenovo）,S90,749.00,2014年,,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,16GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",1300万像素,800万像素,http://item.jd.com/10073117228.html,联想 笋尖S90(S90-E) CDMA电信4G手机 双卡双待 宝石银,卓瓦手机专营店,43
联想（Lenovo）,A360E,119.00,2013年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,512MB ROM,256MB RAM,32GB,4.0英寸,480×800,30万像素,不支持,http://item.jd.com/10260580838.html,Lenovo/联想 A360e 电信安卓智能手机 融雪白,久汇手机专营店,104
联想（Lenovo）,A5500,588.00,2015年,,安卓（Android）,Andriod 5.1,联发科（MTK),,四核,,8GB ROM,1GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10228458082.html,联想 黄金斗士S8畅玩（A5500）8GB 电信4G 双卡双待 智能手机 融雪白,卓瓦手机专营店,18
联想（Lenovo）,A360e,99.00,2013年,,,Android ,Qualcomm 骁龙,,,,512MB ROM,256MB RAM,,4.0英寸,480×800,30万像素,不支持,http://item.jd.com/10267425905.html,联想(Lenovo) A360e 黑色 电信3G手机,河北启迪手机专营店,31
联想（Lenovo）,P1,1299.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,MSM8939,八核,,16GB ROM,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10109460522.html,联想(Lenovo) P1 4G手机 双卡双待 伯爵金 移动4G 标配,能良数码旗舰店,131
联想（Lenovo）,K31t3,499.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,500万像素,http://item.jd.com/10266544084.html,联想(Lenovo) 乐檬K31 4G手机 双卡双待 极地白 移动4G(K31-t3) 标配,能良数码旗舰店,8
联想（Lenovo）,S8,599.00,2015年,,,Android ,联发科（MTK),,八核,,其它,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10063999174.html,联想 黄金斗士S8(A7600-m) 移动4G手机 双卡双待 星夜黑,牧申数码专营店,176
联想（Lenovo）,K80M,1299.00,2015年,7月,安卓（Android）,Android 4.4,其他,,四核,,64GB ROM,4GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10104528941.html,联想(Lenovo) K80M 移动联通双4G手机 丹赤红 高配版(4GB RAM+64GB ROM),能良数码旗舰店,9
