品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,S,2199.00,2016年,,安卓（Android）,Android 5.0,Qualcomm 骁龙,,八核,,64GB ROM,3GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10286190716.html,努比亚（nubia）布拉格S   双卡双待手机 皓月银 全网通4G标配版,佳沪数码手机旗舰店,0
,bulage,1799.00,2015年,7月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,其它,,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/1804867949.html,努比亚 布拉格 全网通 双卡双待 4G  手机 前白后金 精英版(32G) 标配版,中恒国信手机旗舰店,423
努比亚（nubia）,Z9MAX,1499.00,2015年,,安卓（Android）,Android 5.0,Qualcomm 骁龙,,八核,,16GB ROM,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10353708883.html,努比亚(nubia) 大牛4 Z9 Max 4G手机 双卡双待 黑色 全网通版((3G RAM+16 ROM) 标配,佳沪数码手机旗舰店,2
努比亚（nubia）,Z11mini,1799.00,2016年,4月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,64GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10297027326.html,努比亚（nubia）小牛5 Z11mini 全网通4G手机 双卡双待 白色 标配版,牧申数码专营店,2
努比亚（nubia）,nubia,1499.00,2015年,,安卓（Android）,Android 5.0,Qualcomm 骁龙,,八核,,其它,,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10031714280.html,努比亚 My 布拉格 4G手机 双卡双待 全网通4G(玫瑰金16G ROM),河北启迪手机专营店,110
努比亚（nubia）,NX506J,1299.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,,,32GB ROM,3GB RAM,,5.5英寸,2560×1440（2K）,1300万像素,500万像素,http://item.jd.com/10218479719.html,努比亚（nubia）Z7 移动联通4G手机 双卡双待 白色 标配版,佳沪数码手机旗舰店,5
努比亚（nubia）,z11mini,1799.00,2016年,4月,安卓（Android）,Android 5.1,Qualcomm 骁龙,,八核,,64GB ROM,3GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10361622414.html,努比亚（nubia）小牛5 Z11mini 全网通4G手机 白色 (3GB RAM+64GB ROM)套装,河北启迪手机专营店,0
,My,1799.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,32GB ROM,3GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10366077920.html,努比亚(nubia) My 布拉格 全网通4G手机 3+32G版 前白后金,天探手机专营店,0
,NX513J,2199.00,2015年,,安卓（Android）,其他,Qualcomm 骁龙,,八核,,64GB ROM,3GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10366081010.html,努比亚（nubia）布拉格S 移动联通电信全网通4G手机 3G+64G版 玫瑰金,天探手机专营店,0
努比亚（nubia）,NX513J,2199.00,2016年,1月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,64GB ROM,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/10367595295.html,努比亚（nubia）布拉格S 移动联通电信4G手机 玫瑰金 (3GB RAM+64GB ROM)标配,河北启迪手机专营店,0
