品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
飞利浦（PHILIPS）,132,219.00,2016年,,,无,其他,,,,其它,,8GB,2.4英寸,240*320,8万像素,不支持,http://item.jd.com/10236322355.html,飞利浦(PHILIPS) E132X 移动联通2G老人手机 双卡双待 香槟金,卓瓦手机专营店,8
,S396,588.00,2015年,7月,安卓（Android）,无,其他,,,,8GB ROM,1GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,800万像素,http://item.jd.com/10138773222.html,飞利浦 S396 移动联通双4G 手机 金色 标配版,中恒国信手机旗舰店,19
飞利浦（PHILIPS）,E320,499.00,2014年,12月,,无,其他,,,,128MB ROM,64MB RAM,16GB,2.6英寸,240*320,200万像素,不支持,http://item.jd.com/1304902.html,飞利浦 (E320) 墨玉黑 移动联通2G手机 双卡双待,,1773
飞利浦（PHILIPS）,E320,438.00,2014年,12月,,其他,其他,,,,其它,,,2.6英寸,240*320,200万像素,不支持,http://item.jd.com/10151864722.html,飞利浦（PHILIPS）E320 移动联通2G手机 双卡双待 烈焰红,中恒国信手机旗舰店,2
,W8568,799.00,2013年,10月,,其他,联发科（MTK),,,,4GB ROM,1GB RAM,,4.0英寸,960×540(QHD),800万像素,其它,http://item.jd.com/10278049567.html,飞利浦W8568 翻盖联通3G手机 双卡双待 黑色,中恒国信手机旗舰店,0
飞利浦（PHILIPS）,E132X,219.00,2016年,,,无,其他,,,,其它,,16GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10328476199.html,飞利浦(PHILIPS) E132X 移动/联通2G老人手机 香槟金,佳翰鑫手机专营店,6
,E130,168.00,2014年,,,无,其他,,,,其它,,,1.8英寸,160*128,30万像素,不支持,http://item.jd.com/1599069847.html,飞利浦 E130 移动联通2G 手机 双卡双待 黑色,中恒国信手机旗舰店,19
,E131X,199.00,2016年,,,无,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10264098196.html,飞利浦 (E131X) 移动联通2G 双卡双待 老人手机 白色,天探手机专营店,11
飞利浦（PHILIPS）,131,199.00,2016年,,,无,其他,,,,32MB,,8GB,2.4英寸,240*320,8万像素,不支持,http://item.jd.com/10236296882.html,飞利浦(PHILIPS) E131X 移动联通2G老人手机 双卡双待 珠峰白,卓瓦手机专营店,4
,E131X,199.00,2016年,,,其他,其他,,,,其它,,8GB,2.4英寸,240*320,8万像素,不支持,http://item.jd.com/10238293616.html,飞利浦(PHILIPS)E131X 移动/联通2G老人手机 珠峰白,迪信通手机旗舰店,25
,E132X,219.00,2016年,,,其他,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10346551530.html,飞利浦(E132X) 移动/联通2G老年人手机 双卡双待 金色,天探手机专营店,1
,E162,238.00,2016年,3月,,无,其他,,,,1GB ROM,,,2.4英寸,其它,30万像素,其它,http://item.jd.com/10277942709.html,飞利浦E162  双卡双待手机 黑色,中恒国信手机旗舰店,1
飞利浦（PHILIPS）,E131X,199.00,2016年,3月,,无,其他,,,,无,,16GB,2.4英寸,240*320,8万像素,不支持,http://item.jd.com/10267084075.html,飞利浦 E131X 移动联通2G老人手机 双卡双待 珠峰白,名宣手机专营店,6
,s226m,688.00,其它,,,无,其他,,,,8GB ROM,,32GB,5.0英寸,其它,其他,其它,http://item.jd.com/10278196002.html,飞利浦 PHILIPS s226m 白色,中恒国信手机旗舰店,0
飞利浦（PHILIPS）,E170,298.00,2016年,,,其他,联发科（MTK),,,,128MB ROM,32MB RAM,32GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10360655774.html,飞利浦 (E170) 移动联通2G老人手机 双卡双待 香槟金,炫华数码专营店,0
,E131X,199.00,2016年,,,其他,其他,,,,32MB,32MB RAM,8GB,2.4英寸,240*320,8万像素,不支持,http://item.jd.com/10267594833.html,飞利浦E131X 移动联通2G手机 双卡双待 白色 标配版,中恒国信手机旗舰店,4
飞利浦（PHILIPS）,E132X,219.00,2016年,,,其他,其他,,,,无,,8GB,2.4英寸,240*320,8万像素,不支持,http://item.jd.com/10330718154.html,飞利浦（PHILIPS） E132X  移动/联通2G 老人手机 双卡双待 香槟金,迪信通手机旗舰店,0
