品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
,,3528.00,,,,,,,,,,,,,,,,http://item.jd.com/1957266025.html,【eBay精选】LG G4 H818 LCD屏 32GB 栗棕色皮革版 双待Sim智能手机,bq_shop01,0
,,3898.00,,,,,,,,,,,,,,,,http://item.jd.com/1957266635.html,【eBay精选】LG G4 H818 LCD屏 32GB 黑色皮革版 双待Sim 智能手机,bq_shop01,0
,,2645.00,,,,,,,,,,,,,,,,http://item.jd.com/1957267133.html,【eBay精选】LG G4 H815 5.5寸LCD屏 32GB 闪耀金 智能手机 ,bq_shop01,0
,,4569.00,,,,,,,,,,,,,,,,http://item.jd.com/1957267720.html,【eBay精选】LG V10 5.7寸LCD屏 64G  智能手机,bq_shop01,0
,,2488.00,,,,,,,,,,,,,,,,http://item.jd.com/1957268521.html,【eBay精选】LG G4 H815 5.5寸LCD屏 32GB 酒红色皮革版 智能手机,bq_shop01,0
,,2085.00,,,,,,,,,,,,,,,,http://item.jd.com/1957269110.html,【eBay精选】LG G3 （D858 ） 5.5寸 2GB 金色 双待 智能手机,bq_shop01,0
,,1918.00,,,,,,,,,,,,,,,,http://item.jd.com/1957269330.html,【eBay精选】LG G3 （D858 ） 5.5寸 2GB 白色 双待 智能手机,bq_shop01,0
,,3364.00,,,,,,,,,,,,,,,,http://item.jd.com/1957269405.html,【eBay精选】LG G4 H815 5.5寸LCD屏 32GB 米色皮革版 智能手机,bq_shop01,0
,,2085.00,,,,,,,,,,,,,,,,http://item.jd.com/1957269510.html,【eBay精选】LG G3 D855 5.5寸 32GB 黑色 智能手机 ,bq_shop01,1
,,3898.00,,,,,,,,,,,,,,,,http://item.jd.com/1957269913.html,【eBay精选】LG G4 H818 32GB 酒红色皮革版 双待Sim 智能手机,bq_shop01,0
,,2499.00,,,,,,,,,,,,,,,,http://item.jd.com/1957270309.html,【eBay精选】LG G4 H815 5.5寸LCD屏 32GB 黑色皮革版 智能手机 ,bq_shop01,0
,,2482.00,,,,,,,,,,,,,,,,http://item.jd.com/1957271101.html,【eBay精选】LG G4 H815 5.5寸LCD屏 32GB 栗棕色皮革版 智能手机,bq_shop01,0
,,3998.00,,,,,,,,,,,,,,,,http://item.jd.com/1957271106.html,【eBay精选】LG G4 H818 32GB 浅蓝色皮革版 双待Sim 智能手机 ,bq_shop01,0
,,3898.00,,,,,,,,,,,,,,,,http://item.jd.com/1957271206.html,【eBay精选】LG G4 H818 32GB 米白色皮革版 双待Sim 智能手机,bq_shop01,0
,,2053.00,,,,,,,,,,,,,,,,http://item.jd.com/1957271611.html,【eBay精选】LG G3 （D858 ） 5.5寸 3GB 黑色 双待 智能手机 ,bq_shop01,2
,v10,4998.00,2015年,,,,其他,,,,64GB ROM,,,5.7英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1958027560.html,韩国制造 LG V10 双屏幕 三镜头 移动联通双4G 自拍手机 白色,Kyushu Star专营店,0
,5x,2580.00,2015年,,,Android ,其他,,,,32GB ROM,,,5.2英寸,"1920×1080(FHD,1080P)",1200万像素,500万像素,http://item.jd.com/1958044394.html,LG Nexus 5X Google 谷歌亲儿子 指纹解锁 原生安卓6.0 4G智能手机 冰晶色 16GB,Kyushu Star专营店,1
LG,V10,3754.00,2015年,11月,安卓（Android）,,Qualcomm 骁龙,,,,64GB ROM,4GB RAM,,5.7英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1958062484.html,【eBay精选】LG V10 H961N（S7154） 蓝色 64G LTE 智能手机,t-dimension8,0
LG,G5,4888.00,2016年,4月,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,32GB ROM,4GB RAM,,5.3英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1958274139.html,LG G5 广角摄像头 金属模块化设计 安卓智能4G手机 冰月银,数字创想科技（香港）专营店,0
,L5,4888.00,2016年,,,Android ,Qualcomm 骁龙,,,,32GB ROM,,,5.3英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1958447889.html,LG G5 现货发售 1600百万像素相机 模块化设计 想变就变 联系客服有惊喜！ 苍穹灰,Kyushu Star专营店,1
LG,v10,4388.00,2015年,,,,Qualcomm 骁龙,,,,64MB ROM,2GB RAM,,5.7英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1958930965.html,全球购 海外版 LG V10 H961 移动联通4G 智能手机 黑色 质保180天只换新,GIT通讯数码旗舰店,1
LG,G5,4888.00,2016年,3月,安卓（Android）,Android 6.0,Qualcomm 骁龙,,,,32GB ROM,4GB RAM,,5.3英寸,2560×1440（2K）,1600万像素,800万像素,http://item.jd.com/1958983775.html,LG G5 移动联通4G智能手机 2K高清大屏 1600百万像素相机 模块化设计 冰晶粉,surepromise全球购旗舰店,0
LG,LG,4098.00,2015年,,安卓（Android）,Andriod 5.1,博通,,,,64GB ROM,4GB RAM,128GB,5.7英寸,2560×1440（2K）,1600万像素,500万像素,http://item.jd.com/1959436403.html,韩国制造LG V10 H961N 双镜头 双屏 双卡双待 移动联通4G智能自拍手机 港行版 黑色 64GB,Quantum海外专营店,0
,G4,2722.00,其它,,,其他,其他,,,,其它,,,其它,其它,其他,其它,http://item.jd.com/1959816154.html,【eBay精选】LG | G4系列（US991）32GB 无锁 GSM 智能手机套装 ,buydig,0
