品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
华为（HUAWEI）,RIO-AL00,2299.00,2015年,7月,安卓（Android）,EMUI 3.1（兼容 Android 5.1）,Qualcomm 骁龙,MSM8939,八核,,32GB ROM,3GB RAM,128GB,5.5英寸,1920×1080（FHD）,1300万像素（支持光学防抖）,500万像素,http://item.jd.com/1748005.html,华为 麦芒4 晨曦金 移动联通电信4G手机 双卡双待,华为官方旗舰店,50201
华为（HUAWEI）,畅玩4C,799.00,2015年,,安卓（Android）,Android 4.4,海思,Kirin 620,八核,ARM Mali-450,16GB ROM,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1905319.html,华为 荣耀 畅玩4C 白色 移动4G手机 双卡双待,荣耀官方旗舰店,162610
华为（HUAWEI）,P8,1688.00,2015年,5月,,华为EMUI 3.1（兼容 Android L）,Hisilicon Kirin930 ,Hisilicon Kirin930 ,八核,,16GB ROM,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素，背照式摄像头，F2.0光圈，自动对焦,800万像素，背照式摄像头，F2.4光圈，固定对焦,http://item.jd.com/1509661.html,华为 P8 标配版 皓月银 电信4G手机 双卡双待,华为官方旗舰店,69082
华为（HUAWEI）,mate8,3699.00,2015年,12月,安卓（Android）,Android ,其他,,,,其它,,,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10072697027.html,华为(HUAWEI) Mate8 4G手机 双卡双待 香槟金 全网通高配(4GRAM+64GROM),新松联手机专营店,4772
华为（HUAWEI）,P9,3688.00,2016年,4月,安卓（Android）,Android ,海思,,八核,,64GB ROM,4GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10278219490.html,华为  P9  移动联通电信4G手机  双卡双待 金色 全网通(4GRAM+64GROM)标配,新松联手机专营店,320
华为（HUAWEI）,5X,1399.00,2015年,10月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10014481426.html,荣耀 畅玩5X 4G手机 双卡双待 落日金 增强全网通版(3G RAM+16G ROM) 标配,能良数码旗舰店,4838
华为（HUAWEI）,P9,3688.00,2016年,,安卓（Android）,Android ,海思,,八核,,64GB ROM,4GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1200万像素,800万像素,http://item.jd.com/10296652801.html,华为 P9 全网通双卡双待 4G手机 金色 全网通(4G RAM+64G ROM),爱优创杰手机专营店,173
华为（HUAWEI）,PLK,2099.00,2015年,7月,安卓（Android）,Android 5.0,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/1686433527.html,荣耀7 4G双卡双待双通手机 荣耀金 全网通 (64G ROM)标配,能良数码旗舰店,4898
华为（HUAWEI）,G7 Plus,1688.00,2015年,10月,EMUI 3.1（兼容 Android 5.1）,EMUI 3.1（兼容 Android 5.1）,Qualcomm 骁龙,MSM8939,八核,,16GB ROM,2GB RAM,128GB,5.5英寸,1920×1080（FHD）,1300万像素,500万像素,http://item.jd.com/2035589.html,华为 G7 Plus 香槟银 移动4G手机 双卡双待,华为官方旗舰店,21162
华为（HUAWEI）,5X,1099.00,2015年,10月,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10016206602.html,华为(HUAWEI) 荣耀 畅玩5X 4G手机 破晓银 移动4G版(2G RAM+16G ROM)标配,佳沪数码手机旗舰店,7059
华为（HUAWEI）,C199S,899.00,2015年,3月,Android 4.4+EMUI 3.0,Android 4.4+EMUI 3.0,Qualcomm骁龙MSM8939,MSM8939,八核,Adreno 405 GPU,16GB ROM,2GB RAM,32GB,5.5英寸,1280×720（HD）,1300万像素,500万像素,http://item.jd.com/1592284.html,华为 麦芒3S C199S 白金 电信4G手机 双卡双待,华为官方旗舰店,6544
华为（HUAWEI）,P9,3688.00,2016年,4月,安卓（Android）,Android 6.0,海思,,,,64GB ROM,4GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",1200万像素,800万像素,http://item.jd.com/10313517639.html,华为p9 全网通 4G 手机 双卡双待 琥珀金 P9 (4G RAM+64G ROM)标配版,中恒国信手机旗舰店,304
华为（HUAWEI）,5X,1399.00,2015年,,安卓（Android）,Android ,其他,,,,16GB ROM,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10054610580.html,荣耀 畅玩5X 4G手机 双卡双待 落日金 增强全网通版(3G RAM+16G ROM) 标配,新松联手机专营店,3243
华为（HUAWEI）,P7-L09,999.00,2014年,5月,安卓（Android）,华为Emotion系统2.3（兼容Android 4.4）,海思,Kirin 910T,四核,,16GB ROM,2GB RAM,,5.0英寸,"1920×1080(FHD,1080P)",1300万像素,800万像素,http://item.jd.com/1124365.html,华为 P7 白色 电信4G手机 双卡双待,华为官方旗舰店,122277
华为（HUAWEI）,P8max,2199.00,2015年,6月,安卓（Android）,Android 4.1,海思,,八核,,其它,3GB RAM,128GB,6.0英寸以上,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10081052817.html,华为（HUAWEI）P8max  移动联通双4G手机 双卡双待 日晖金 (3GB RAM+32GB ROM)标配,佳沪数码手机旗舰店,509
华为（HUAWEI）,mate8,3699.00,2015年,11月,安卓（Android）,其他,其他,,,,其它,,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10053008266.html,华为 HUAWEI Mate8 双卡双待双通手机 香槟金 全网通版(4G RAM+64G ROM)标配,佳沪数码手机旗舰店,2770
华为（HUAWEI）,PLK-AL10,1999.00,2015年7月,,,华为 EMUI 3.1（兼容 Android 5.0）,Hisilicon,Kirin 935,八核,Mali T628 MP4,64GB,3GB,128GB,5.2英寸,1920 x 1080像素,2000万像素堆栈式（第三代BSI）摄像头，支持PDAF相位检测快速对焦，蓝宝石保护镜片，6P镜头组，F2.0光圈,800万像素，背照式摄像头，F2.4光圈，固定焦距,http://item.jd.com/1737383.html,【联通赠费版】荣耀 7 (PLK-AL10) 3GB+64GB内存版 荣耀金 移动联通电信4G手机 双卡双待双通,,1011
,P9,3688.00,2016年,4月,安卓（Android）,Emotion UI,海思,,八核,,64GB ROM,4GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",1200万像素,800万像素,http://item.jd.com/10320363255.html,华为HUAWEI华为P9全网通双卡双待4G手机 琥珀金 全网通(4G RAM+64G ROM),谷高数码手机专营店,95
华为（HUAWEI）,Mate S 臻享版,2599.00,2015年,10月,华为 EMUI 3.1（兼容 Android 5.1）,华为 EMUI 3.1（兼容 Android 5.1）,麒麟935,麒麟935,4核A53 2.2 GHz+4核A53 1.5 GHz+微智核,,32GB ROM,3GB RAM,128GB,5.5英寸,FHD 1920 x 1080,1300万像素,800万像素,http://item.jd.com/2471202.html,华为 Mate S 臻享版 32GB 极昼金 移动联通4G手机 双卡双待,华为官方旗舰店,4112
华为（HUAWEI）,7i,1799.00,2015年,8月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,其它,,32GB,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,不支持,http://item.jd.com/1755086699.html,荣耀7i 双卡双待 手机 沙滩金 全网通4G(3G RAM+32G ROM) 标配,能良数码旗舰店,3205
华为（HUAWEI）,4a,669.00,2015年,7月,,Emotion UI,其他,,,,8GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/1691493343.html,华为 荣耀4A 双卡双待 4G手机 白色 移动4G版 标配,佳沪数码手机旗舰店,15313
华为（HUAWEI）,KIW-TL00,1199.00,2015年,10月,安卓（Android）,Android 5.1,Qualcomm 骁龙,MSM8939,八核,Adreno 405,16GB ROM,2GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/2370614.html,【套装版】荣耀 畅玩5X 定制版 银色 移动4G手机 双卡双待,,2574
华为（HUAWEI）,4C,799.00,2015年,,安卓（Android）,Android ,其他,,八核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1744306672.html,华为 荣耀畅玩4C 双卡双待4G手机 白色 移动4G增强版(16G ROM) 标配,佳沪数码手机旗舰店,18047
华为（HUAWEI）,honor7,2099.00,2015年,7月,安卓（Android）,Android 5.0,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/1669179447.html,华为 荣耀7 4G双卡双待双通手机 荣耀金 全网通(64G ROM) 标配,佳沪数码手机旗舰店,5204
华为（HUAWEI）,P9,3988.00,2016年,4月,安卓（Android）,Android 6.0,海思,,八核,,64GB ROM,4GB RAM,128GB,其它,"1920×1080(FHD,1080P)",1200万像素,800万像素,http://item.jd.com/10316402301.html,华为P9 全网通4G手机 金色 P9 Plus(4GB+64GB)标配,佳沪数码手机旗舰店,172
华为（HUAWEI）,7,2088.00,2015年,,,其他,海思,,八核,,16GB ROM,2GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/10031736502.html,荣耀7 4G手机 双卡双待 荣耀金 全网通(3G RAM+64G ROM) 标配版,牧申数码专营店,627
华为（HUAWEI）,7I,1799.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,其它,http://item.jd.com/10051208504.html,荣耀7i 双卡双待手机 冰川白 全网通4G版(3G RAM+32G ROM) 标配,新松联手机专营店,1200
华为（HUAWEI）,P9,3688.00,2016年,4月,安卓（Android）,Emotion UI,海思,,八核,,64GB ROM,4GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10313870267.html,华为 P9 移动联通电信4G智能手机 双卡双待 琥珀金 全网通高配版(4G RAM+64G ROM)标配,鹏路网络手机专营店,110
华为（HUAWEI）,P8max,2199.00,2015年,6月,,其他,海思,,八核,,其它,3GB RAM,128GB,6.0英寸以上,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10080990161.html,华为P8max  移动联通双4G 双卡双待 手机 日晖金 双4G(3G RAM+32G ROM)  标配版,中恒国信手机旗舰店,265
华为（HUAWEI）,P9plus,3988.00,2016年,,安卓（Android）,Emotion UI,其他,,,,其它,4GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10314506697.html,华为  P9 plus  双卡双待4G手机 琥珀金 全网通(4GRAM+64GROM)标配,新松联手机专营店,97
华为（HUAWEI）,P9,3788.00,2016年,,,其他,其他,,,,32GB ROM,3GB RAM,,5.2英寸,"1920×1080(FHD,1080P)",1200万像素,其它,http://item.jd.com/1959364410.html,全球购 华为 HUAWEI P9 智能手机 全网通 双卡双4G  金色 4G/64G 高配,FUSTAR数码专营店,92
华为（HUAWEI）,KNT-AL10,2499.00,2016年,,安卓（Android）,Android 6.0,海思,麒麟950系列,八核,Mali T880,32GB ROM,4GB RAM,128GB,5.7英寸,"1920×1080(FHD,1080P)",1200万像素,800万像素,http://item.jd.com/2914982.html,【北京移动购机送费】荣耀 V8 全网通 标准版 4GB 32GB 铂光金 移动联通电信4G手机 双卡双待双通,,9
华为（HUAWEI）,P9,3688.00,2016年,4月,,Android ,海思,,八核,,64GB ROM,4GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10314120276.html,华为 P9 移动联通电信4G手机 双卡双待 玫瑰金 全网通(4G RAM+64G ROM) 标配,牧申数码专营店,34
华为（HUAWEI）,5X,1399.00,2015年,10月,安卓（Android）,其他,Qualcomm 骁龙,,八核,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10019682506.html,华为(HUAWEI) 荣耀 畅玩5X 双卡双待 4G 智能 手机 落日金 全网通增强版(3G RAM+16G ROM)标配,中恒国信手机旗舰店,2461
华为（HUAWEI）,4A,619.00,2015年,,安卓（Android）,Emotion UI,其他,,,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10108522017.html,荣耀4A 双卡双待 4G手机 金色 移动4G 标配,新松联手机专营店,1569
华为（HUAWEI）,7,2099.00,2015年,,安卓（Android）,其他,其他,,,,其它,,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/10123706659.html,荣耀7 4G双卡双待双通手机 玫瑰金 全网通(64G ROM) 标配,新松联手机专营店,282
华为（HUAWEI）,P9Plus,4038.00,2016年,,,Android ,海思,,八核,,64GB ROM,4GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10314294326.html,华为 P9 plus 移动联通电信4G手机 双卡双待 琥珀金 全网通(4G RAM+64G ROM) 套装,牧申数码专营店,60
华为（HUAWEI）,4C,799.00,2015年,9月,安卓（Android）,Android 4.4,海思,,八核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1746181574.html,荣耀畅玩4C手机 白色 移动4G增强版(16G)标配版,能良数码旗舰店,1554
华为（HUAWEI）,mate8,3699.00,2015年,11月,,其他,其他,,八核,,其它,,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10116728130.html,华为 Mate8 4G智能手机 双卡双待 香槟金 全网通4G(4G RAM+64G ROM),鹏路网络手机专营店,304
,4X,846.00,其它,,,Android ,其他,,,,8GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10051101986.html,荣耀 畅玩4X 4G手机双卡双待 金色 移动4G高配版(2GB RAM)标配,新松联手机专营店,1527
华为（HUAWEI）,5x,1029.00,2015年,,安卓（Android）,Android ,Qualcomm 骁龙,,八核,,其它,,128GB,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10075147535.html,华为(HUAWEI) 荣耀 畅玩5X 4G手机 破晓银 移动4G版(2G RAM+16G ROM),爱优创杰手机专营店,1195
华为（HUAWEI）,mate7,2199.00,2014年,,,Android ,海思,,八核,,其它,,,6.0英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10175800689.html,华为 Ascend Mate7 双卡双待4G手机 月光银 移动4G版 16GB ROM,牧申数码专营店,86
华为（HUAWEI）,MATE8,4399.00,2015年,,安卓（Android）,其他,其他,,,,其它,,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10074681700.html,华为 HUAWEI Mate 8 全网通4G 双卡双待双通手机 香槟金 全网通版(4G RAM+128G ROM)标配,爱优创杰手机专营店,236
,5X,1029.00,2015年,,,其他,Qualcomm 骁龙,,八核,,16GB ROM,2GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10173208958.html,荣耀畅玩5X双卡双待 银色 移动4G版(2G RAM+16G ROM)标配,谷高数码手机专营店,137
华为（HUAWEI）,7i,1799.00,2015年,,安卓（Android）,其他,Qualcomm 骁龙,,,,其它,,,5.2英寸,"1920×1080(FHD,1080P)",1300万像素,1300万像素,http://item.jd.com/1755931070.html,华为 荣耀 7i 双卡双待 4G 智能 手机 沙滩金 全网通  (3G RAM+32G ROM) 标配版,中恒国信手机旗舰店,1895
华为（HUAWEI）,6p,1399.00,2014年,12月,安卓（Android）,Android ,其他,,,,16GB ROM,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",800万像素,800万像素,http://item.jd.com/10053222831.html,荣耀6 Plus 双卡双待手机16G 白色 电信4G 标配版,新松联手机专营店,747
华为（HUAWEI）,PLK-AL10,1999.00,2015年7月,,,华为 EMUI 3.1（兼容 Android 5.0）,Hisilicon,Kirin 935,八核,Mali T628 MP4,64GB,3GB,128GB,5.2英寸,1920 x 1080像素,2000万像素堆栈式（第三代BSI）摄像头，支持PDAF相位检测快速对焦，蓝宝石保护镜片，6P镜头组，F2.0光圈,800万像素，背照式摄像头，F2.4光圈，固定焦距,http://item.jd.com/1887449.html,【联通赠费版】荣耀 7 (PLK-AL10) 3GB+64GB内存版 冰河银 移动联通电信4G手机 双卡双待双通,,136
华为 HUAWEI,EVA-AL00,3188.00,2016年,4月,华为 EMUI 4.1,华为 EMUI 4.1 + Android 6.0,麒麟955,麒麟955(HUAWEI Kirin 955),八核,Mali T880,32GB（备注：可使用的内存容量小于此值，因为手机软件占用的空间）,3GB （备注：可使用的内存容量小于此值，因为手机软件占用的空间）,最高支持128GB(非标配),5.2英寸,"1920×1080(FHD,1080P)",1200万*2，F2.2光圈，莱卡认证镜头 备注：不同拍照模式的照片像素会有差异,800万，F2.4光圈，固定焦点 备注：不同拍照模式的照片像素会有差异,http://item.jd.com/2670579.html,【北京移动购机赠费】华为 P9 全网通 3GB+32GB版 流光金 移动联通电信4G手机 双卡双待,北京移动旗舰店,15
华为（HUAWEI）,P9,3688.00,2016年,,,Android ,海思,,,,64GB ROM,,128GB,5.2英寸,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10313117484.html,华为(HUAWEI) P9 4G手机 双卡双待 金色 全网通(4G RAM+64G ROM)标配,能良数码旗舰店,17
,4A,648.00,2015年,7月,安卓（Android）,其他,其他,,,,8GB ROM,2GB RAM,,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10098249522.html,华为 荣耀4A 双卡双待 4G 智能 华为手机 金色 移动4G定制版  标配版,中恒国信手机旗舰店,8705
﻿,Honor7,2099.00,2015年,,安卓（Android）,Emotion UI,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/10246922115.html,荣耀7双卡双待双通4G手机 荣耀金 全网通(3GRAM+64GROM)标配版,谷高数码手机专营店,33
华为（HUAWEI）,p8max,2159.00,2015年,,安卓（Android）,Android ,其他,,,,其它,,,其它,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10162114518.html,华为（HUAWEI)P8max 6.8英寸双卡双待手机 日晖金 32G移动联通双4G,新松联手机专营店,49
华为（HUAWEI）,7,2099.00,2015年,,安卓（Android）,Android 5.0,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/10074872227.html,华为 荣耀7 4G双卡双待双通手机 荣耀金 全网通(64G ROM) 标配,爱优创杰手机专营店,229
,v8,2799.00,2016年,5月,安卓（Android）,Android ,海思,,,,其它,4GB RAM,128GB,5.7英寸,其它,双1200万像素,800万像素,http://item.jd.com/10358053505.html,荣耀 V8  双卡双待4G手机 铂光金 全网通(4GRAM+32GROM)标配,新松联手机专营店,13
华为（HUAWEI）,Y560,599.00,2015年,,,Android ,Qualcomm 骁龙,,四核,,其它,,,4.5英寸,480×854,500万像素,200万像素,http://item.jd.com/10122707615.html,华为 Y560-CL00 双卡双待4G手机 白色 电信4G版,牧申数码专营店,150
华为（HUAWEI）,honor7,2148.00,2015年,7月,安卓（Android）,Android 5.0,海思,,八核,,其它,3GB RAM,128GB,5.2英寸,"1920×1080(FHD,1080P)",2000万像素,800万像素,http://item.jd.com/1656496439.html,华为 荣耀7 双卡双待双通 4G 智能 手机 荣耀金 全网通(64G ROM) 标配版,中恒国信手机旗舰店,6148
,4X,846.00,2014年,,安卓（Android）,Android 4.4,其他,,,,8GB ROM,,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1608679360.html,华为 荣耀 畅玩4X 双卡双待 4G 智能 手机（8G ROM） 金色 移动4G高配版 (2G RAM)  标配,中恒国信手机旗舰店,6812
华为（HUAWEI）,5X,1028.00,2015年,10月,,Emotion UI,Qualcomm 骁龙,,,,其它,,,5.5英寸,"1920×1080(FHD,1080P)",1300万像素,500万像素,http://item.jd.com/10056078472.html,荣耀 畅玩5X 4G手机 双卡双待 破晓银 移动4G(2G RAM+16G ROM)标配版,牧申数码专营店,1671
华为（HUAWEI）,4C,799.00,2015年,,,Android ,其他,,八核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10029222538.html,荣耀畅玩4C 双卡双待4G手机 白色 移动4G增强版(16ROM) 标配,牧申数码专营店,752
华为（HUAWEI）,mate8,3699.00,2015年,,安卓（Android）,其他,海思,,八核,,其它,4GB RAM,128GB,6.0英寸,"1920×1080(FHD,1080P)",1600万像素,800万像素,http://item.jd.com/10063742259.html,华为 Mate8 双卡双待 4G 智能 手机 香槟金 全网通 4G RAM+64G ROM 标配,中恒国信手机旗舰店,1231
华为（HUAWEI）,p9,3688.00,2016年,,,Android 6.0,海思,,,,其它,4GB RAM,128GB,其它,"1920×1080(FHD,1080P)",双1200万像素,800万像素,http://item.jd.com/10313375468.html,华为 P9 全网通4G手机双卡双待 金色 P9(4G RAM+64G ROM)标配版,河北启迪手机专营店,66
华为（HUAWEI）,4C,836.00,2015年,4月,安卓（Android）,Android 4.4,其他,,八核,,其它,2GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1739314614.html,华为 荣耀 畅玩 4C 双卡双待 4G 智能 手机 白色 16G增强版 移动4G 标配,中恒国信手机旗舰店,18856
华为（HUAWEI）,AscendG7,998.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,MSM8916,四核,,16GB ROM,2GB RAM,32GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/10168912740.html,华为 G7 双卡双待手机 月光银 移动4G标配,佳沪数码手机旗舰店,127
华为（HUAWEI）,v8,3199.00,2016年,5月,安卓（Android）,其他,其他,,八核,,其它,4GB RAM,128GB,5.7英寸,其它,双1200万像素,800万像素,http://item.jd.com/10344060768.html,荣耀 V8 全网通 手机 香槟金 高配版 (4GRAM+64GROM) 标配,中恒国信手机旗舰店,28
华为（HUAWEI）,6Plus,1448.00,2014年,,安卓（Android）,其他,海思,,八核,,16GB ROM,3GB RAM,,5.5英寸,"1920×1080(FHD,1080P)",双800万像素,800万像素,http://item.jd.com/10032202746.html,荣耀6 Plus 双卡双待4G手机 白色 移动4G版 标配,牧申数码专营店,708
华为（HUAWEI）,6Plus,1399.00,2014年,,安卓（Android）,Android 4.4,海思,,八核,,其它,3GB RAM,128GB,5.5英寸,"1920×1080(FHD,1080P)",其他,800万像素,http://item.jd.com/1620080568.html,华为 荣耀6Plus 双卡双待双通 4G 手机 白色 电信4G (16GB ROM),中恒国信手机旗舰店,1196
华为（HUAWEI）,4A,728.00,2015年,7月,,Emotion UI,其他,,四核,,8GB ROM,2GB RAM,128GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10029390041.html,荣耀4A 双卡双待 4G手机 白色 全网通4G标准版(8GROM) 标配,牧申数码专营店,1579
华为（HUAWEI）,G629,615.00,2015年,,,Android ,联发科（MTK),,八核,,其它,1GB RAM,32GB,5.0英寸,"1280×720(HD,720P) ",800万像素,200万像素,http://item.jd.com/10121587959.html,华为 G629 双卡双待4G手机 蓝色 移动联通4G(8G ROM) 标配版,牧申数码专营店,194
