品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
三星（SAMSUNG）,Galaxy J7（J7008）,1199.00,2015年,6月,安卓（Android）,Android 5.1,Qualcomm 骁龙,MSM8929,八核,,16GB ROM,1.5GB RAM,128GB,5.5英寸,"1280×720(HD,720P) ",1300万像素,500万像素,http://item.jd.com/1731543.html,三星 Galaxy J7（J7008）金色 移动4G手机,三星手机旗舰店,6020
三星（SAMSUNG）,A5 SM-A5100,1788.00,2015年,12月,,Andriod 5.1,骁龙（Qualcomm）MSM8939,,八核,,16GB ROM,2GB RAM,128GB,5.2英寸,1920*1080（FHD 1080P）,1300万像素,500万像素,http://item.jd.com/2206051.html,三星 Galaxy A5 (SM-A5100) 雪域白 全网通4G手机 双卡双待,三星手机旗舰店,3978
三星（SAMSUNG）,E1200R,128.00,2014年,,,其他,其他,,,,无,,,1.52,240*320以下,,,http://item.jd.com/1109730.html,三星 E1200R 黑色 移动联通2G,三星手机旗舰店,41541
三星（SAMSUNG）,SM-C1158,1299.00,2014年,,,Android 4.4,其他,,四核&双核,,8GB ROM,2GB RAM,64GB,4.8英寸,"1280×720(HD,720P) ",2070万像素（CMOS传感器有效像素为2070万像素，实际可拍摄照片的最大像素为2000万像素）,200万像素(前置摄像头),http://item.jd.com/1139614.html,三星 Galaxy K Zoom (C1158) 闪耀白 移动4G手机,,6348
三星（SAMSUNG）,J7,1198.00,2016年,3月,安卓（Android）,Andriod 5.1,Qualcomm,MSM8952,八核,,16GB ROM,3GB RAM,128GB,5.5英寸,1920 x 1080,1300万像素,500万像素,http://item.jd.com/2594045.html,三星 Galaxy J7109 流沙金 电信4G手机,三星手机旗舰店,547
三星（SAMSUNG）,G3502I,399.00,2014年,,,Android 4.3,高通（Qualcomm),,双核,,4GB ROM,768MB RAM,32GB,4.3英寸,480×800,,,http://item.jd.com/1059746.html,三星 G3502I 3G手机（星耀白） WCDMA/GSM 双卡双待,三星手机旗舰店,23734
三星（SAMSUNG）,G9198,9999.00,2015年,8月,安卓（Android）,Andriod 5.1,Qualcomm 骁龙,MSM8992,六核,,16GB ROM,2GB RAM,128GB,3.9英寸,1280×768,1600万像素,500万像素,http://item.jd.com/1898117.html,三星 领世旗舰Ⅲ G9198 寰宇蓝 移动联通 4G手机,三星手机旗舰店,200
三星（SAMSUNG）,Galaxy Grand 2 G7108V,758.00,2014年,,,Android  4.3,Qualcomm 骁龙,,四核,高通 Adreno305,8GB ROM,1.5GB RAM,64GB,5.25英寸,1280 x 720 (HD),800万像素,190万像素,http://item.jd.com/1103264.html,三星 Galaxy Grand 2 (G7108V) 灰色 移动4G手机,三星手机旗舰店,60269
三星（SAMSUNG）,G3608,519.00,2014年,,,Android ,Qualcomm 骁龙,,四核,,4GB ROM,768MB RAM,64GB,4.5英寸,480×800,500万像素,200万像素,http://item.jd.com/10283846509.html,三星 G3608 移动4G手机 双卡双待 炭灰 标配版,牧申数码专营店,78
三星（SAMSUNG）,G5309w,799.00,2014年,10月,安卓（Android）,Android 4.4,Qualcomm 骁龙,,四核,,8GB ROM,1GB RAM,64GB,5.0英寸,960×540(QHD),800万像素,500万像素,http://item.jd.com/1260975.html,三星 Galaxy GRAND Prime（G5309w）白色 电信4G手机 双卡双待,三星手机旗舰店,40248
