品牌,型号,价格,上市年份,上市月份,操作系统,操作系统版本,CPU品牌,CPU型号,CPU核数,GPU,机身内存,运行内存,最大存储扩展,屏幕尺寸,分辨率,后置摄像头,前置摄像头,链接,备注,店铺,评价
优思（Uniscope）,UW2015,1280.00,2015年,1月,安卓（Android）,Android 4.4,Qualcomm 骁龙,MSM8916,四核,,16GB ROM,1GB RAM,32GB,3.9英寸,480×800,1300万像素,500万像素,http://item.jd.com/1601552971.html,优思（Uniscope）U W2015 电信4G翻盖手机 双卡双待 金色,优思旗舰店,10
,US1,158.00,2015年,11月,,无,其他,,,,32MB,,8GB,2.4英寸,128×128,30万像素,不支持,http://item.jd.com/10082934265.html,优思（Uniscope）US1 移动联通  双卡双待三防手机 黑色,天探手机专营店,103
优思（Uniscope）,US98C,209.00,2015年,5月,,无,Qualcomm 骁龙,,,,无,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/1601502861.html,优思（Uniscope）US98c 电信2G翻盖老人手机 黑色,优思旗舰店,517
,US88P,79.00,2015年,,,无,其他,,,,32MB,,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10188692733.html,优思（Uniscope）US88P  移动/联通 GSM双卡双待老人手机 金色,天探手机专营店,67
优思（Uniscope）,US1,159.00,2015年,11月,,无,其他,,,,32MB,32MB RAM,8GB,1.5英寸,128×128,30万像素,不支持,http://item.jd.com/10050226030.html,优思（Uniscope）US1 移动联通 三防手机 绿色,优思旗舰店,87
,us68a,99.00,2015年,,,无,其他,,,,无,,,2.0英寸,240*320,不支持,不支持,http://item.jd.com/1600987273.html,优思（Uniscope）US68A 电信2G老人手机 黑色,天探手机专营店,774
优思（Uniscope）,,1080.00,2014年,,安卓（Android）,Android ,Qualcomm 骁龙,,四核,,4GB ROM,1GB RAM,32GB,4英寸以下,480×800,800万像素,200万像素,http://item.jd.com/1171381040.html,优思（Uniscope）U W2014 电信3G手机 双卡双待 白金,浦歌手机专营店,83
优思（Uniscope）,UW2015V,188.00,2015年,11月,,无,其他,,,,32MB,32MB RAM,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10078011643.html,优思（Uniscope）U W2015V 移动联通2G翻盖老人手机 咖啡色,华宇广诚手机专营店,31
优思（Uniscope）,US2,149.00,2016年,,,其他,其他,,,,无,32MB RAM,8GB,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10119534207.html,优思US2 三防老人手机  移动/联通2G 双卡双待老年机 黑色,天探手机专营店,131
优思（Uniscope）,W2014D,149.00,2015年,,,其他,其他,,,,其它,,,2.4英寸,240*320,30万像素,不支持,http://item.jd.com/10228458124.html,优思（Uniscope）U W2014D 翻盖手机 白色,旭永数码专营店,4
